	id	prediction
9485	DEL00073224	1.0
9486	DEL00073230	1.0
9487	DEL00073233	1.0
9488	DEL00073236	1.0
9489	DEL00073243	1.0
9491	DEL00073248	1.0
9492	DEL00073252	0.0
9493	DEL00073260	1.0
9494	DEL00073262	1.0
9495	DEL00073267	1.0
9496	DEL00073268	1.0
9497	DEL00073274	1.0
9498	DEL00073275	1.0
9499	DEL00073277	1.0
9501	DEL00073279	0.0
9502	DEL00073280	1.0
9503	DEL00073281	1.0
9504	DEL00073295	1.0
9505	DEL00073298	1.0
9506	DEL00073300	1.0
9507	DEL00073302	1.0
9508	DEL00073311	1.0
9509	DEL00073315	1.0
9511	DEL00073317	1.0
9512	DEL00073321	1.0
9513	DEL00073322	1.0
9514	DEL00073328	1.0
9515	DEL00073337	1.0
9516	DEL00073338	1.0
9517	DEL00073342	1.0
9518	DEL00073345	1.0
9519	DEL00073349	0.0
9520	DEL00073353	0.0
9521	DEL00073359	1.0
9522	DEL00073360	1.0
9523	DEL00073376	1.0
9524	DEL00073379	0.0
9525	DEL00073386	1.0
9526	DEL00073388	1.0
9527	DEL00073392	1.0
9528	DEL00073393	1.0
9529	DEL00073395	0.0
9530	DEL00073397	1.0
9531	DEL00073398	1.0
9532	DEL00073400	1.0
9533	DEL00073402	1.0
9534	DEL00073404	1.0
9535	DEL00073405	1.0
9536	DEL00073411	1.0
9537	DEL00073412	1.0
9538	DEL00073416	1.0
9539	DEL00073418	1.0
9541	DEL00073425	1.0
9542	DEL00073426	1.0
9543	DEL00073427	1.0
9544	DEL00073428	0.0
9545	DEL00073435	1.0
9546	DEL00073437	1.0
9547	DEL00073444	1.0
9548	DEL00073450	0.0
9549	DEL00073453	1.0
9550	DEL00073457	0.0
9551	DEL00073461	1.0
9552	DEL00073470	1.0
9553	DEL00073481	1.0
9554	DEL00073484	1.0
9555	DEL00073486	1.0
9556	DEL00073492	1.0
9557	DEL00073493	1.0
9558	DEL00073498	1.0
9559	DEL00073501	0.0
9561	DEL00073517	1.0
9562	DEL00073518	1.0
9563	DEL00073519	1.0
9564	DEL00073526	1.0
9565	DEL00073530	0.0
9566	DEL00073532	1.0
9567	DEL00073537	0.0
9568	DEL00073542	1.0
9569	DEL00073543	1.0
9571	DEL00073556	1.0
9572	DEL00073560	1.0
9573	DEL00073587	1.0
9574	DEL00073592	0.0
9575	DEL00073596	1.0
9576	DEL00073597	1.0
9577	DEL00073599	1.0
9578	DEL00073614	1.0
9579	DEL00073616	1.0
9581	DEL00073618	1.0
9582	DEL00073640	1.0
9583	DEL00073642	1.0
9584	DEL00073645	0.0
9585	DEL00073649	0.0
9586	DEL00073650	1.0
9587	DEL00073658	1.0
9588	DEL00073665	1.0
9589	DEL00073668	1.0
9591	DEL00073677	1.0
9592	DEL00073681	1.0
9593	DEL00073683	1.0
9594	DEL00073684	1.0
9595	DEL00073701	1.0
9596	DEL00073702	1.0
9597	DEL00073707	0.0
9598	DEL00073717	0.0
9599	DEL00073731	1.0
9601	DEL00073736	1.0
9602	DEL00073742	0.0
9603	DEL00073744	1.0
9604	DEL00073783	1.0
9605	DEL00073788	1.0
9606	DEL00073789	1.0
9607	DEL00073791	1.0
9608	DEL00073805	1.0
9609	DEL00073808	0.0
9612	DEL00073834	0.0
9613	DEL00073871	0.0
9614	DEL00073873	1.0
9615	DEL00073898	1.0
9616	DEL00073910	0.0
9617	DEL00073929	1.0
9618	DEL00073958	1.0
9619	DEL00073966	1.0
9621	DEL00073981	1.0
9622	DEL00073985	0.0
9623	DEL00073988	0.0
9624	DEL00074005	1.0
9625	DEL00074006	1.0
9626	DEL00074017	1.0
9627	DEL00074029	1.0
9628	DEL00074058	1.0
9629	DEL00074060	1.0
9631	DEL00074065	1.0
9632	DEL00074067	1.0
9633	DEL00074073	1.0
9634	DEL00074078	0.0
9635	DEL00074085	0.0
9636	DEL00074088	1.0
9637	DEL00074092	1.0
9638	DEL00074093	0.0
9639	DEL00074096	1.0
9640	DEL00074097	0.0
9641	DEL00074110	1.0
9642	DEL00074113	0.0
9643	DEL00074121	1.0
9644	DEL00074145	1.0
9645	DEL00074150	1.0
9646	DEL00074153	1.0
9647	DEL00074154	0.0
9648	DEL00074219	1.0
9649	DEL00074222	1.0
9650	DEL00074243	1.0
9651	DEL00074255	1.0
9652	DEL00074262	1.0
9653	DEL00074295	0.0
9654	DEL00074344	1.0
9655	DEL00074349	1.0
9656	DEL00074360	1.0
9657	DEL00074368	1.0
9658	DEL00074369	1.0
9659	DEL00074373	1.0
9661	DEL00074381	1.0
9662	DEL00074382	1.0
9663	DEL00074406	0.0
9664	DEL00074431	1.0
9665	DEL00074439	1.0
9666	DEL00074442	1.0
9667	DEL00074443	1.0
9668	DEL00074449	1.0
9669	DEL00074454	1.0
9671	DEL00074461	1.0
9672	DEL00074462	1.0
9673	DEL00074464	1.0
9674	DEL00074477	1.0
9675	DEL00074481	1.0
9676	DEL00074486	1.0
9677	DEL00074488	1.0
9678	DEL00074493	1.0
9679	DEL00074497	1.0
9681	DEL00074503	1.0
9682	DEL00074510	1.0
9683	DEL00074517	1.0
9684	DEL00074552	1.0
9685	DEL00074557	1.0
9686	DEL00074561	1.0
9687	DEL00074569	1.0
9688	DEL00074603	1.0
9689	DEL00074608	1.0
9691	DEL00074619	0.0
9692	DEL00074627	1.0
9693	DEL00074631	0.0
9694	DEL00074633	1.0
9695	DEL00074637	1.0
9696	DEL00074638	1.0
9697	DEL00074639	1.0
9698	DEL00074640	1.0
9699	DEL00074648	1.0
9701	DEL00074655	1.0
9702	DEL00074656	1.0
9703	DEL00074659	1.0
9704	DEL00074663	1.0
9705	DEL00074664	1.0
9706	DEL00074666	1.0
9707	DEL00074688	0.0
9708	DEL00074692	1.0
9709	DEL00074693	1.0
9711	DEL00074707	0.0
9712	DEL00074708	1.0
9713	DEL00074709	1.0
9714	DEL00074718	1.0
9715	DEL00074720	1.0
9716	DEL00074725	1.0
9717	DEL00074751	1.0
9718	DEL00074755	1.0
9719	DEL00074758	1.0
9721	DEL00074760	1.0
9722	DEL00074763	1.0
9723	DEL00074769	1.0
9724	DEL00074770	1.0
9725	DEL00074771	1.0
9726	DEL00074773	1.0
9727	DEL00074785	1.0
9728	DEL00074793	1.0
9729	DEL00074794	1.0
9731	DEL00074802	1.0
9732	DEL00074804	1.0
9733	DEL00074806	1.0
9734	DEL00074810	1.0
9735	DEL00074816	1.0
9736	DEL00074817	1.0
9737	DEL00074818	1.0
9738	DEL00074819	1.0
9739	DEL00074822	1.0
9741	DEL00074840	1.0
9742	DEL00074851	1.0
9743	DEL00074852	1.0
9744	DEL00074856	1.0
9745	DEL00074868	1.0
9746	DEL00074883	1.0
9747	DEL00074885	1.0
9748	DEL00074886	1.0
9749	DEL00074888	1.0
9750	DEL00074889	0.0
9751	DEL00074893	1.0
9752	DEL00074895	1.0
9753	DEL00074908	0.0
9754	DEL00074909	0.0
9755	DEL00074914	1.0
9756	DEL00074928	1.0
9757	DEL00074934	1.0
9758	DEL00074937	1.0
9759	DEL00074941	1.0
9762	DEL00074968	1.0
9763	DEL00074970	1.0
9764	DEL00074971	1.0
9765	DEL00074979	1.0
9766	DEL00074982	1.0
9767	DEL00074983	0.0
9768	DEL00074992	1.0
9769	DEL00074994	0.0
9771	DEL00075008	1.0
9772	DEL00075009	1.0
9773	DEL00075014	1.0
9774	DEL00075025	1.0
9775	DEL00075026	0.0
9776	DEL00075028	1.0
9777	DEL00075030	0.0
9778	DEL00075032	1.0
9779	DEL00075035	1.0
9781	DEL00075041	1.0
9782	DEL00075047	1.0
9783	DEL00075048	1.0
9784	DEL00075058	1.0
9785	DEL00075061	1.0
9786	DEL00075062	1.0
9787	DEL00075081	1.0
9788	DEL00075083	1.0
9789	DEL00075086	1.0
9791	DEL00075096	1.0
9792	DEL00075103	1.0
9793	DEL00075113	1.0
9794	DEL00075133	1.0
9795	DEL00075136	1.0
9796	DEL00075138	1.0
9797	DEL00075146	1.0
9798	DEL00075150	1.0
9799	DEL00075161	1.0
9801	DEL00075169	0.0
9802	DEL00075174	1.0
9803	DEL00075177	1.0
9804	DEL00075183	1.0
9805	DEL00075187	1.0
9806	DEL00075188	1.0
9807	DEL00075189	1.0
9808	DEL00075191	1.0
9809	DEL00075194	1.0
9811	DEL00075210	1.0
9812	DEL00075213	1.0
9813	DEL00075215	1.0
9814	DEL00075218	0.0
9815	DEL00075220	1.0
9816	DEL00075237	0.0
9817	DEL00075239	1.0
9818	DEL00075246	1.0
9819	DEL00075254	1.0
9821	DEL00075260	1.0
9822	DEL00075261	1.0
9823	DEL00075272	1.0
9824	DEL00075276	1.0
9825	DEL00075277	1.0
9826	DEL00075290	0.0
9827	DEL00075295	1.0
9828	DEL00075297	1.0
9829	DEL00075304	1.0
9831	DEL00075317	1.0
9832	DEL00075321	0.0
9833	DEL00075328	1.0
9834	DEL00075335	1.0
9835	DEL00075339	1.0
9836	DEL00075346	1.0
9837	DEL00075349	1.0
9838	DEL00075357	0.0
9839	DEL00075359	1.0
9841	DEL00075382	1.0
9842	DEL00075384	1.0
9843	DEL00075389	1.0
9844	DEL00075395	0.0
9845	DEL00075396	1.0
9846	DEL00075397	1.0
9847	DEL00075403	1.0
9848	DEL00075404	1.0
9849	DEL00075415	1.0
9850	DEL00075420	1.0
9851	DEL00075430	1.0
9852	DEL00075440	1.0
9853	DEL00075443	1.0
9854	DEL00075448	1.0
9855	DEL00075449	1.0
9856	DEL00075450	1.0
9857	DEL00075461	1.0
9858	DEL00075462	1.0
9859	DEL00075464	1.0
9861	DEL00075466	1.0
9862	DEL00075471	0.0
9863	DEL00075487	1.0
9864	DEL00075506	1.0
9865	DEL00075511	0.0
9866	DEL00075512	1.0
9867	DEL00075521	1.0
9868	DEL00075522	0.0
9869	DEL00075527	1.0
9871	DEL00075534	1.0
9872	DEL00075539	1.0
9873	DEL00075541	1.0
9874	DEL00075549	1.0
9875	DEL00075552	1.0
9876	DEL00075558	0.0
9877	DEL00075565	0.0
9878	DEL00075571	1.0
9879	DEL00075572	1.0
9880	DEL00075573	0.0
9881	DEL00075575	1.0
9882	DEL00075579	1.0
9883	DEL00075583	1.0
9884	DEL00075587	1.0
9885	DEL00075594	1.0
9886	DEL00075595	1.0
9887	DEL00075596	1.0
9888	DEL00075599	1.0
9889	DEL00075607	1.0
9891	DEL00075635	1.0
9892	DEL00075636	1.0
9893	DEL00075641	1.0
9894	DEL00075643	1.0
9895	DEL00075648	1.0
9896	DEL00075649	1.0
9897	DEL00075650	1.0
9898	DEL00075651	0.0
9899	DEL00075674	1.0
9901	DEL00075699	1.0
9902	DEL00075700	1.0
9903	DEL00075722	0.0
9904	DEL00075725	0.0
9905	DEL00075728	1.0
9906	DEL00075731	1.0
9907	DEL00075733	1.0
9908	DEL00075761	1.0
9909	DEL00075767	1.0
9910	DEL00075768	0.0
9911	DEL00075777	0.0
9912	DEL00075783	1.0
9913	DEL00075797	1.0
9914	DEL00075806	0.0
9915	DEL00075846	1.0
9916	DEL00076028	0.0
9917	DEL00076039	0.0
9918	DEL00076043	1.0
9919	DEL00076049	1.0
9921	DEL00076052	1.0
9922	DEL00076056	1.0
9923	DEL00076062	1.0
9924	DEL00076069	1.0
9925	DEL00076070	1.0
9926	DEL00076072	1.0
9927	DEL00076076	1.0
9928	DEL00076079	1.0
9929	DEL00076116	1.0
9931	DEL00076174	1.0
9932	DEL00076206	0.0
9933	DEL00076213	1.0
9934	DEL00076216	1.0
9935	DEL00076220	1.0
9936	DEL00076221	1.0
9937	DEL00076224	1.0
9938	DEL00076227	0.0
9939	DEL00076239	1.0
9941	DEL00076245	1.0
9942	DEL00076247	1.0
9943	DEL00076264	1.0
9944	DEL00076273	0.0
9945	DEL00076594	1.0
9946	DEL00076605	1.0
9947	DEL00076607	1.0
9948	DEL00076608	1.0
9949	DEL00076612	1.0
9952	DEL00076638	0.0
9953	DEL00076643	1.0
9954	DEL00076646	1.0
9955	DEL00076661	1.0
9956	DEL00076664	1.0
9957	DEL00076666	1.0
9958	DEL00076688	1.0
9959	DEL00076690	1.0
9960	DEL00076692	0.0
9961	DEL00076702	1.0
9962	DEL00076718	1.0
9963	DEL00076723	1.0
9964	DEL00076728	1.0
9965	DEL00076731	1.0
9966	DEL00076733	1.0
9967	DEL00076734	1.0
9968	DEL00076742	1.0
9969	DEL00076749	1.0
9971	DEL00076754	1.0
9972	DEL00076756	1.0
9973	DEL00076758	1.0
9974	DEL00076759	1.0
9975	DEL00076764	0.0
9976	DEL00076765	1.0
9977	DEL00076769	1.0
9978	DEL00076770	1.0
9979	DEL00076771	1.0
9981	DEL00076782	1.0
9982	DEL00076784	1.0
9983	DEL00076791	1.0
9984	DEL00076797	1.0
9985	DEL00076800	1.0
9986	DEL00076801	1.0
9987	DEL00076802	1.0
9988	DEL00076804	1.0
9989	DEL00076807	1.0
9991	DEL00076810	1.0
9992	DEL00076811	1.0
9993	DEL00076814	1.0
9994	DEL00076816	1.0
9995	DEL00076817	1.0
9996	DEL00076818	1.0
9997	DEL00076820	1.0
9998	DEL00076822	1.0
9999	DEL00076824	0.0
10001	DEL00076828	1.0
10002	DEL00076829	1.0
10003	DEL00076833	1.0
10004	DEL00076835	1.0
10005	DEL00076840	1.0
10006	DEL00076842	1.0
10007	DEL00076850	1.0
10008	DEL00076856	1.0
10009	DEL00076857	1.0
10011	DEL00076861	1.0
10012	DEL00076862	0.0
10013	DEL00076866	0.0
10014	DEL00076869	1.0
10015	DEL00076876	1.0
10016	DEL00076883	0.0
10017	DEL00076884	1.0
10018	DEL00076888	1.0
10019	DEL00076889	0.0
10021	DEL00076899	1.0
10022	DEL00076901	1.0
10023	DEL00076902	1.0
10024	DEL00076904	1.0
10025	DEL00076906	1.0
10026	DEL00076909	1.0
10027	DEL00076910	1.0
10028	DEL00076913	1.0
10029	DEL00076915	1.0
10031	DEL00076928	1.0
10032	DEL00076930	1.0
10033	DEL00076932	1.0
10034	DEL00076944	1.0
10035	DEL00076947	1.0
10036	DEL00076957	1.0
10037	DEL00076960	1.0
10038	DEL00076961	1.0
10039	DEL00076962	1.0
10041	DEL00076968	1.0
10042	DEL00076970	1.0
10043	DEL00076971	1.0
10044	DEL00076972	1.0
10045	DEL00076974	1.0
10046	DEL00076975	1.0
10047	DEL00076978	1.0
10048	DEL00076983	1.0
10049	DEL00076989	1.0
10051	DEL00076997	1.0
10052	DEL00077001	1.0
10053	DEL00077006	1.0
10054	DEL00077007	0.0
10055	DEL00077009	1.0
10056	DEL00077014	1.0
10057	DEL00077015	1.0
10058	DEL00077023	1.0
10059	DEL00077025	1.0
10061	DEL00077043	1.0
10062	DEL00077048	1.0
10063	DEL00077052	0.0
10064	DEL00077054	1.0
10065	DEL00077055	1.0
10066	DEL00077056	1.0
10067	DEL00077062	1.0
10068	DEL00077069	1.0
10069	DEL00077078	0.0
10070	DEL00077098	1.0
10071	DEL00077099	1.0
10072	DEL00077100	1.0
10073	DEL00077101	1.0
10074	DEL00077104	1.0
10075	DEL00077108	1.0
10076	DEL00077115	1.0
10077	DEL00077125	1.0
10078	DEL00077127	1.0
10079	DEL00077135	1.0
10081	DEL00077138	1.0
10082	DEL00077155	1.0
10083	DEL00077156	1.0
10084	DEL00077161	1.0
10085	DEL00077162	1.0
10086	DEL00077166	1.0
10087	DEL00077174	1.0
10088	DEL00077179	0.0
10089	DEL00077184	1.0
10091	DEL00077216	1.0
10092	DEL00077218	1.0
10093	DEL00077219	1.0
10094	DEL00077222	1.0
10095	DEL00077223	1.0
10096	DEL00077226	1.0
10097	DEL00077237	1.0
10098	DEL00077241	1.0
10099	DEL00077244	1.0
10100	DEL00077246	0.0
10101	DEL00077252	1.0
10102	DEL00077257	1.0
10103	DEL00077258	0.0
10104	DEL00077259	1.0
10105	DEL00077262	1.0
10106	DEL00077263	1.0
10107	DEL00077266	1.0
10108	DEL00077273	1.0
10109	DEL00077278	1.0
10111	DEL00077282	1.0
10112	DEL00077283	1.0
10113	DEL00077285	1.0
10114	DEL00077292	1.0
10115	DEL00077294	1.0
10116	DEL00077298	1.0
10117	DEL00077299	1.0
10118	DEL00077301	1.0
10119	DEL00077308	1.0
10121	DEL00077315	1.0
10122	DEL00077316	1.0
10123	DEL00077324	1.0
10124	DEL00077331	1.0
10125	DEL00077368	1.0
10126	DEL00077372	1.0
10127	DEL00077377	1.0
10128	DEL00077378	1.0
10129	DEL00077380	1.0
10131	DEL00077389	1.0
10132	DEL00077390	1.0
10133	DEL00077391	1.0
10134	DEL00077392	1.0
10135	DEL00077396	1.0
10136	DEL00077400	1.0
10137	DEL00077407	1.0
10138	DEL00077408	1.0
10139	DEL00077410	1.0
10140	DEL00077419	1.0
10141	DEL00077421	1.0
10142	DEL00077428	1.0
10143	DEL00077438	1.0
10144	DEL00077442	1.0
10145	DEL00077443	1.0
10146	DEL00077459	1.0
10147	DEL00077475	1.0
10148	DEL00077478	1.0
10149	DEL00077481	1.0
10151	DEL00077488	1.0
10152	DEL00077489	1.0
10153	DEL00077493	1.0
10154	DEL00077501	1.0
10155	DEL00077503	0.0
10156	DEL00077505	1.0
10157	DEL00077506	1.0
10158	DEL00077507	1.0
10159	DEL00077508	1.0
10161	DEL00077511	1.0
10162	DEL00077514	1.0
10163	DEL00077517	1.0
10164	DEL00077519	0.0
10165	DEL00077520	1.0
10166	DEL00077522	1.0
10167	DEL00077523	1.0
10168	DEL00077524	1.0
10169	DEL00077527	1.0
10171	DEL00077554	1.0
10172	DEL00077564	1.0
10173	DEL00077567	1.0
10174	DEL00077571	1.0
10175	DEL00077572	0.0
10176	DEL00077586	1.0
10177	DEL00077588	1.0
10178	DEL00077591	1.0
10179	DEL00077592	1.0
10181	DEL00077599	1.0
10182	DEL00077601	1.0
10183	DEL00077606	1.0
10184	DEL00077613	1.0
10185	DEL00077615	1.0
10186	DEL00077628	0.0
10187	DEL00077641	1.0
10188	DEL00077651	1.0
10189	DEL00077661	1.0
10191	DEL00077675	1.0
10192	DEL00077697	1.0
10193	DEL00077714	1.0
10194	DEL00077715	1.0
10195	DEL00077716	1.0
10196	DEL00077724	1.0
10197	DEL00077731	1.0
10198	DEL00077742	1.0
10199	DEL00077750	1.0
10201	DEL00077759	1.0
10202	DEL00077761	1.0
10203	DEL00077767	1.0
10204	DEL00077770	1.0
10205	DEL00077791	1.0
10206	DEL00077793	1.0
10207	DEL00077796	1.0
10208	DEL00077799	1.0
10209	DEL00077801	1.0
10211	DEL00077823	1.0
10212	DEL00077826	1.0
10213	DEL00077827	0.0
10214	DEL00077828	1.0
10215	DEL00077830	1.0
10216	DEL00077839	1.0
10217	DEL00077842	1.0
10218	DEL00077987	1.0
10219	DEL00078011	1.0
10220	DEL00078029	1.0
10221	DEL00078031	0.0
10222	DEL00078049	1.0
10223	DEL00078050	1.0
10224	DEL00078069	1.0
10225	DEL00078083	1.0
10226	DEL00078425	1.0
10227	DEL00078426	1.0
10228	DEL00078428	1.0
10229	DEL00078439	1.0
10230	DEL00078443	1.0
10231	DEL00078448	1.0
10232	DEL00078449	1.0
10233	DEL00078451	1.0
10234	DEL00078455	1.0
10235	DEL00078457	1.0
10236	DEL00078459	1.0
10237	DEL00078460	1.0
10238	DEL00078480	1.0
10239	DEL00078481	1.0
10241	DEL00078489	1.0
10242	DEL00078493	1.0
10243	DEL00078497	1.0
10244	DEL00078501	1.0
10245	DEL00078511	1.0
10246	DEL00078513	1.0
10247	DEL00078520	1.0
10248	DEL00078524	1.0
10249	DEL00078533	1.0
10251	DEL00078536	1.0
10252	DEL00078541	1.0
10253	DEL00078543	1.0
10254	DEL00078545	1.0
10255	DEL00078556	1.0
10256	DEL00078559	1.0
10257	DEL00078561	1.0
10258	DEL00078562	1.0
10259	DEL00078565	1.0
10261	DEL00078569	1.0
10262	DEL00078571	1.0
10263	DEL00078573	1.0
10264	DEL00078574	1.0
10265	DEL00078576	1.0
10266	DEL00078577	1.0
10267	DEL00078585	1.0
10268	DEL00078586	1.0
10269	DEL00078588	1.0
10271	DEL00078595	1.0
10272	DEL00078597	1.0
10273	DEL00078599	1.0
10274	DEL00078600	1.0
10275	DEL00078605	1.0
10276	DEL00078619	1.0
10277	DEL00078624	1.0
10278	DEL00078627	1.0
10279	DEL00078631	1.0
10280	DEL00078633	0.0
10281	DEL00078646	1.0
10282	DEL00078659	1.0
10283	DEL00078674	1.0
10284	DEL00078694	1.0
10285	DEL00078704	1.0
10286	DEL00078705	1.0
10287	DEL00078716	1.0
10288	DEL00078717	1.0
10289	DEL00078720	0.0
10291	DEL00078740	1.0
10292	DEL00078741	1.0
10293	DEL00078742	1.0
10294	DEL00078750	1.0
10295	DEL00078755	1.0
10296	DEL00078765	1.0
10297	DEL00078766	1.0
10298	DEL00078774	0.0
10299	DEL00078785	1.0
10301	DEL00078795	1.0
10302	DEL00078797	0.0
10303	DEL00078806	1.0
10304	DEL00078808	1.0
10305	DEL00078813	1.0
10306	DEL00078815	1.0
10307	DEL00078816	1.0
10308	DEL00078819	1.0
10309	DEL00078820	1.0
10311	DEL00078845	1.0
10312	DEL00078851	1.0
10313	DEL00078855	1.0
10314	DEL00078856	1.0
10315	DEL00078859	1.0
10316	DEL00078871	1.0
10317	DEL00078883	1.0
10318	DEL00078888	1.0
10319	DEL00078899	1.0
10321	DEL00078907	1.0
10322	DEL00078908	1.0
10323	DEL00078912	1.0
10324	DEL00078916	1.0
10325	DEL00078917	1.0
10326	DEL00078918	1.0
10327	DEL00078923	1.0
10328	DEL00078927	1.0
10329	DEL00078928	1.0
10331	DEL00078941	1.0
10332	DEL00078942	1.0
10333	DEL00078943	1.0
10334	DEL00078944	1.0
10335	DEL00078948	1.0
10336	DEL00078954	1.0
10337	DEL00078967	1.0
10338	DEL00078971	0.0
10339	DEL00078975	1.0
10341	DEL00079002	1.0
10342	DEL00079006	1.0
10343	DEL00079014	1.0
10344	DEL00079028	1.0
10345	DEL00079029	1.0
10346	DEL00079030	1.0
10347	DEL00079036	1.0
10348	DEL00079041	0.0
10349	DEL00079052	1.0
10351	DEL00079056	1.0
10352	DEL00079065	1.0
10353	DEL00079070	1.0
10354	DEL00079075	1.0
10355	DEL00079092	1.0
10356	DEL00079093	1.0
10357	DEL00079098	1.0
10358	DEL00079107	1.0
10359	DEL00079117	1.0
10361	DEL00079122	1.0
10362	DEL00079128	1.0
10363	DEL00079142	1.0
10364	DEL00079145	1.0
10365	DEL00079150	1.0
10366	DEL00079153	1.0
10367	DEL00079154	1.0
10368	DEL00079156	1.0
10369	DEL00079164	0.0
10371	DEL00079174	1.0
10372	DEL00079179	0.0
10373	DEL00079182	1.0
10374	DEL00079183	1.0
10375	DEL00079204	1.0
10376	DEL00079207	1.0
10377	DEL00079210	1.0
10378	DEL00079211	1.0
10379	DEL00079214	1.0
10381	DEL00079222	1.0
10382	DEL00079227	1.0
10383	DEL00079228	1.0
10384	DEL00079232	1.0
10385	DEL00079234	1.0
10386	DEL00079235	0.0
10387	DEL00079240	1.0
10388	DEL00079243	1.0
10389	DEL00079248	1.0
10391	DEL00079251	1.0
10392	DEL00079254	1.0
10393	DEL00079257	1.0
10394	DEL00079268	1.0
10395	DEL00079272	1.0
10396	DEL00079276	1.0
10397	DEL00079280	1.0
10398	DEL00079286	1.0
10399	DEL00079296	1.0
10401	DEL00079307	1.0
10402	DEL00079310	1.0
10403	DEL00079314	1.0
10404	DEL00079315	1.0
10405	DEL00079319	1.0
10406	DEL00079321	1.0
10407	DEL00079328	1.0
10408	DEL00079329	1.0
10409	DEL00079334	0.0
10411	DEL00079356	1.0
10412	DEL00079360	1.0
10413	DEL00079362	1.0
10414	DEL00079363	1.0
10415	DEL00079372	1.0
10416	DEL00079387	1.0
10417	DEL00079388	1.0
10418	DEL00079397	1.0
10419	DEL00079404	1.0
10421	DEL00079414	1.0
10422	DEL00079421	1.0
10423	DEL00079431	1.0
10424	DEL00079432	1.0
10425	DEL00079435	1.0
10426	DEL00079443	1.0
10427	DEL00079444	1.0
10428	DEL00079455	1.0
10429	DEL00079457	1.0
10431	DEL00079462	1.0
10432	DEL00079466	1.0
10433	DEL00079469	0.0
10434	DEL00079470	1.0
10435	DEL00079471	1.0
10436	DEL00079472	1.0
10437	DEL00079480	1.0
10438	DEL00079482	1.0
10439	DEL00079489	1.0
10440	DEL00079490	1.0
10441	DEL00079496	1.0
10442	DEL00079497	1.0
10443	DEL00079502	1.0
10444	DEL00079503	1.0
10445	DEL00079505	0.0
10446	DEL00079509	1.0
10447	DEL00079510	1.0
10448	DEL00079517	1.0
10449	DEL00079519	1.0
10450	DEL00079521	1.0
10451	DEL00079523	1.0
10452	DEL00079527	1.0
10453	DEL00079529	1.0
10454	DEL00079538	1.0
10455	DEL00079552	1.0
10456	DEL00079558	1.0
10457	DEL00079559	1.0
10458	DEL00079560	1.0
10459	DEL00079566	1.0
10461	DEL00079580	1.0
10462	DEL00079582	1.0
10463	DEL00079585	1.0
10464	DEL00079602	1.0
10465	DEL00079604	1.0
10466	DEL00079607	1.0
10467	DEL00079609	1.0
10468	DEL00079615	1.0
10469	DEL00079634	1.0
10470	DEL00079642	1.0
10471	DEL00079657	1.0
10472	DEL00079670	1.0
10473	DEL00079672	1.0
10474	DEL00079674	1.0
10475	DEL00079676	1.0
10476	DEL00079678	1.0
10477	DEL00079690	1.0
10478	DEL00079691	1.0
10479	DEL00079696	1.0
10480	DEL00079698	1.0
10481	DEL00079699	1.0
10482	DEL00079705	1.0
10483	DEL00079706	1.0
10484	DEL00079708	1.0
10485	DEL00079709	1.0
10486	DEL00079715	1.0
10487	DEL00079735	1.0
10488	DEL00079736	1.0
10489	DEL00079738	0.0
10490	DEL00079744	1.0
10491	DEL00079748	1.0
10492	DEL00079756	1.0
10493	DEL00079758	1.0
10494	DEL00079763	1.0
10495	DEL00079765	1.0
10496	DEL00079766	1.0
10497	DEL00079767	1.0
10498	DEL00079773	1.0
10499	DEL00079774	1.0
10500	DEL00079782	1.0
10501	DEL00079783	1.0
10502	DEL00079786	1.0
10503	DEL00079788	1.0
10504	DEL00079792	1.0
10505	DEL00079795	1.0
10506	DEL00079801	1.0
10507	DEL00079808	1.0
10508	DEL00079812	1.0
10509	DEL00079813	1.0
10510	DEL00079815	1.0
10511	DEL00079818	1.0
10512	DEL00079820	1.0
10513	DEL00079823	1.0
10514	DEL00079825	1.0
10515	DEL00079826	1.0
10516	DEL00079830	1.0
10517	DEL00079852	1.0
10518	DEL00079855	1.0
10519	DEL00079863	1.0
10520	DEL00079864	1.0
10521	DEL00079865	1.0
10522	DEL00079870	1.0
10523	DEL00079871	1.0
10524	DEL00079873	1.0
10525	DEL00079874	1.0
10526	DEL00079878	1.0
10527	DEL00079885	1.0
10528	DEL00079901	1.0
10529	DEL00079902	1.0
10530	DEL00079904	1.0
10532	DEL00079913	1.0
10533	DEL00079931	1.0
10534	DEL00079932	1.0
10535	DEL00079934	1.0
10536	DEL00079942	1.0
10537	DEL00079947	1.0
10538	DEL00079948	1.0
10539	DEL00079949	1.0
10540	DEL00079951	1.0
10541	DEL00079958	1.0
10542	DEL00079959	1.0
10543	DEL00079960	1.0
10544	DEL00079963	1.0
10545	DEL00079965	1.0
10546	DEL00079969	1.0
10547	DEL00080029	1.0
10548	DEL00080036	1.0
10549	DEL00080040	1.0
10550	DEL00080047	1.0
10552	DEL00080059	1.0
10553	DEL00080063	1.0
10554	DEL00080068	1.0
10555	DEL00080070	1.0
10556	DEL00080073	1.0
10557	DEL00080074	1.0
10558	DEL00080090	1.0
10559	DEL00080092	1.0
10560	DEL00080096	1.0
10561	DEL00080099	1.0
10562	DEL00080117	1.0
10563	DEL00080119	1.0
10564	DEL00080122	1.0
10565	DEL00080125	1.0
10566	DEL00080127	1.0
10567	DEL00080136	1.0
10568	DEL00080141	1.0
